,0,1,2,3,4,5,6,7,8,9,10,,
13631,112,C2E002,2:22:47,Jester,Perception,11,8,,,,,,
13632,113,C2E002,2:22:50,Fjord,Perception,11,11,,,,,,
13633,114,C2E002,2:31:47,Molly,Nature,9,9,,,,,,
13634,115,C2E002,2:38:48,Caleb,Investigation,12,6,,,,With advantage,,
13635,116,C2E002,2:38:48,Caleb,Investigation,Unknown,Unknown,,,,Disregarded due to advantage,,
13636,117,C2E002,2:44:55,Caleb,Investigation,21,15,,,,,,
13637,118,C2E002,2:45:02,Nott,Investigation,21,16,,,,,,
13638,119,C2E002,2:51:05,Nott,Sleight of Hand,22,14,,,,,,
13639,120,C2E002,2:51:55,Nott,Sleight of Hand,20,12,,,,,,
13640,121,C2E002,3:07:31,Nott,Stealth,21,13,,,,,,
13641,122,C2E002,3:07:31,Fjord,Stealth,15,15,,,,,,
13642,123,C2E002,3:07:31,Beau,Stealth,19,13,,,,,,
13643,124,C2E002,3:07:31,Molly,Stealth,17,14,,,,,,
13644,125,C2E002,3:07:31,Jester,Stealth,21,18,,,,,,
13645,126,C2E002,3:07:31,Caleb,Stealth,12,11,,,,,,
13646,127,C2E002,3:09:14,Jester,Perception,Nat1,1,,,,,,
13647,128,C2E002,3:09:14,Nott,Perception,19,19,,,,,,
13648,129,C2E002,3:09:14,Molly,Perception,12,9,,,,,,
13649,130,C2E002,3:09:14,Fjord,Perception,9,9,,,,,,
13650,131,C2E002,3:09:14,Beau,Perception,18,15,,,,,,
13651,132,C2E002,3:09:14,Caleb,Perception,10,7,,,,,,
13652,133,C2E002,3:10:55,Molly,Intelligence,17,17,,,,,,
13653,134,C2E002,3:12:44,Jester,Performance,4,3,,,,,,
13654,135,C2E002,3:13:38,Nott,Stealth,13,5,,,,,,
13655,136,C2E002,3:13:38,Fjord,Stealth,9,9,,,,,,
13656,137,C2E002,3:13:38,Beau,Stealth,9,3,,,,,,
13657,138,C2E002,3:13:38,Molly,Stealth,7,4,,,,,,
13658,139,C2E002,3:13:38,Jester,Stealth,19,16,,,,,,
13659,140,C2E002,3:13:38,Caleb,Stealth,15,14,,,,,,
13660,141,C2E002,3:15:48,Nott,Deception,0,3,,,,Disregarded due to advantage,,
13661,142,C2E002,3:15:48,Nott,Deception,4,7,,,,With advantage,,
13662,143,C2E002,3:17:42,Caleb,Deception,Nat20,20,,,,,,
13663,144,C2E002,3:22:18,Fjord,Deception,13,7,,,,,,
13664,145,C2E002,3:24:44,Caleb,Religion,10,,,,,,,
13665,146,C2E002,3:25:11,Fjord,Investigation,16,12,,,,,,
13666,147,C2E002,3:25:11,Caleb,Investigation,10,4,,,,,,
13667,148,C2E002,3:25:55,Fjord,Religion,10,8,,,,,,
13668,149,C2E002,3:27:18,Beau,Stealth,21,15,,,,,,
13669,150,C2E002,3:27:18,Molly,Stealth,17,14,,,,,,
13670,151,C2E002,3:27:18,Jester,Stealth,18,15,,,,,,
13671,152,C2E002,3:27:18,Nott,Stealth,25,17,,,,,,
13672,153,C2E002,3:39:00,Nott,Stealth,21,13,,,,,,
13673,154,C2E002,3:39:01,Beau,Stealth,13,7,,,,,,
13674,155,C2E002,3:39:03,Molly,Stealth,Unknown,Unknown,,,,Disregarded due to advantage,,
13675,156,C2E002,3:39:03,Molly,Stealth,13,10,,,,With advantage,,
13676,157,C2E002,3:39:06,Jester,Stealth,12,9,,,,,,
13677,158,C2E002,3:41:37,Beau,Insight,15,10,,,,,,
13678,159,C2E002,3:42:00,Nott,Stealth,23,15,,,,,,
13679,160,C2E002,3:42:00,Jester,Stealth,9,6,,,,,,
13680,161,C2E002,3:44:04,Jester,Persuasion,5,2,,,,,,
13681,162,C2E002,3:47:01,Nott,Perception,Nat1,1,,,,,,
13682,163,C2E002,3:44:04,Jester,Perception,17,14,,,,,,
13683,164,C2E002,3:57:08,Beau,Deception,15,12,,,,,,
13684,165,C2E002,3:58:25,Nott,Stealth,22,14,,,,,,
13685,166,C2E002,3:58:25,Jester,Stealth,Nat20,20,,,,,,
13686,167,C2E002,4:01:50,Beau,Insight,Nat20,20,,,,,,
13687,168,C2E002,4:03:12,Jester,Insight,7,4,,,,,,
13688,169,C2E003,0:09:27,Beau,Initiative,Nat20,20,,,,,,
13689,170,C2E003,0:09:34,Nott,Initiative,Nat1,1,,,,,,
13690,171,C2E003,0:09:41,Jester,Initiative,Nat1,1,,,,,,
13691,172,C2E003,0:10:03,Caleb,Initiative,11,10,,,,,,
13692,173,C2E003,0:10:11,Molly,Initiative,8,5,,,,,,
13693,174,C2E003,0:10:18,Fjord,Initiative,3,3,,,,,,
13694,175,C2E003,0:15:10,Beau,Athletics,9,5,,,,,,
13695,176,C2E003,0:15:25,Beau,Damage,8,,,8 to Zombie 1,,,,
13696,177,C2E003,0:16:05,Beau,Attack,19,13,,,,Unarmed Strike,,
13697,178,C2E003,0:16:11,Beau,Attack,Nat1,1,,,,Unarmed Strike,,
13698,179,C2E003,0:17:22,Caleb,Spell Attack,23,17,,,,Chromatic Orb (Cold),,
13699,180,C2E003,0:17:33,Caleb,Damage,9,,,9 Cold to Zombie 1,,,,
13700,181,C2E003,0:19:00,Molly,Attack,20,15,,,,Scimitar,,
13701,182,C2E003,0:19:00,Molly,Attack,Nat20,20,Y,,,Scimitar,,
13702,183,C2E003,0:19:32,Molly,Damage,9,,,9 to Zombie 1,,,,
13703,184,C2E003,0:19:42,Molly,Damage,13,,,13 to Zombie 1,1,,,
13704,185,C2E003,0:21:09,Molly,Damage,3,,,3 to Molly,,Blood Curse of the Eyeless (amplified),,
13705,186,C2E003,0:22:36,Nott,Attack,17,11,,,,Hand Crossbow SA,,
13706,187,C2E003,0:23:02,Nott,Damage,9,,,9 (7 + 2 Fury of the Small) to Zombie 2,,,,
13707,188,C2E003,0:23:06,Nott,Damage,2,,,2 to Zombie 2,,Sneak Attack,,
13708,189,C2E003,0:25:14,Fjord,Spell Attack,14,8,,,,Eldtritch Blast,,
13709,190,C2E003,0:25:23,Fjord,Damage,9,,,9 to Zombie 2,,,,
13710,191,C2E003,0:26:26,Beau,Attack,13,7,,,,Staff,,
13711,192,C2E003,0:26:39,Beau,Damage,11,,,11 to Zombie 2,,,,
13712,193,C2E003,0:27:17,Beau,Attack,16,10,,,,Unarmed Strike,,
13713,194,C2E003,0:27:30,Beau,Damage,6,,,6 to Zombie 2,,,,
13714,195,C2E003,0:28:23,Caleb,Spell Attack,17,11,,,,Fire Bolt,,
13715,196,C2E003,0:28:31,Caleb,Damage,4,,,4 Fire to Zombie 2,,,,
13716,197,C2E003,0:29:46,Molly,Attack,8,3,,,,Scimitar,,
13717,198,C2E003,0:29:50,Molly,Attack,16,11,,,,Scimitar,,
13718,199,C2E003,0:29:55,Molly,Damage,9,,,9 to Zombie 2,,,,
13719,200,C2E003,0:32:34,Nott,Attack,Nat20,20,Y,,1,Hand Crossbow (HDYWTDT),,
13720,201,C2E003,0:36:07,Jester,Medicine,9,4,,,,,,
13721,202,C2E003,0:36:44,Nott,Perception,Nat20,20,,,,,,
13722,203,C2E003,0:40:34,Nott,Religion,Nat1,1,,,,,,
13723,204,C2E003,0:44:41,Fjord,Perception,14,14,,,,,,
13724,205,C2E003,0:52:50,Beau,Perception,Nat20,20,,,,,,
13725,206,C2E003,0:55:50,Fjord,Survival,3,5,,,,,,
13726,207,C2E003,0:57:45,Beau,Survival,8,5,,,,,,
13727,208,C2E003,0:59:32,Jester,Survival,11,8,,,,,,
13728,209,C2E003,1:00:18,Fjord,Investigation,14,10,,,,,,
13729,210,C2E003,1:02:01,Molly,Hit Dice,11,,,,,Molly heals 11 points,,
13730,211,C2E003,1:03:31,Molly,Survival,Unknown,Unknown,,,,Disregarded due to advantage,,
13731,212,C2E003,1:03:31,Molly,Survival,18,15,,,,With advantage,,
13732,213,C2E003,1:06:10,Molly,Religion,Unknown,Unknown,,,,Disregarded due to advantage,,
13733,214,C2E003,1:06:10,Molly,Religion,15,15,,,,With advantage,,
13734,215,C2E003,1:10:03,Beau,Animal Handling,6,3,,,,,,
13735,216,C2E003,1:10:46,Molly,Animal Handling,9,6,,,,,,
13736,217,C2E003,1:11:11,Jester,Animal Handling,Unknown,Unknown,,,,Disregarded due to advantage,,
13737,218,C2E003,1:11:11,Jester,Animal Handling,13,10,,,,With advantage,,
13738,219,C2E003,1:12:00,Molly,Stealth,Nat20,20,,,,,,
13739,220,C2E003,1:12:29,Fjord,Stealth,18,18,,,,,,
13740,221,C2E003,1:12:32,Caleb,Stealth,16,15,,,,,,
13741,222,C2E003,1:12:34,Beau,Stealth,17,11,,,,,,
13742,223,C2E003,1:12:35,Jester,Stealth,18,15,,,,,,
13743,224,C2E003,1:18:19,Nott,Intelligence,8,5,,,,,,
13744,225,C2E003,1:23:37,Nott,Stealth,11,3,,,,With advantage,,
13745,226,C2E003,1:23:37,Nott,Stealth,Unknown,Unknown,,,,Disregarded due to advantage,,
13746,227,C2E003,1:31:25,Molly,Religion,9,9,,,,,,
13747,228,C2E003,1:31:26,Jester,Religion,14,13,,,,,,
13748,229,C2E003,1:44:18,Frumpkin,Perception,Nat6,6,,,,,,
13749,230,C2E003,1:45:05,Frumpkin,Perception,Nat5,5,,,,,,
13750,231,C2E003,1:46:59,Nott,Intelligence,Nat1,1,,,,,,
13751,232,C2E003,2:00:22,Fjord,Deception,15,9,,,,,,
13752,233,C2E003,2:00:54,Beau,Stealth,Nat1,1,,,,,,
13753,234,C2E003,2:00:57,Molly,Stealth,18,15,,,,,,
13754,235,C2E003,2:00:57,Jester,Stealth,21,18,,,,,,
13755,236,C2E003,2:12:07,Fjord,Perception,13,13,,,,,,
13756,237,C2E003,2:12:07,Beau,Perception,Unknown,Unknown,,,,,,
13757,238,C2E003,2:12:23,Molly,Perception,8,5,,,,,,
13758,239,C2E003,2:12:24,Caleb,Perception,20,17,,,,,,
13759,240,C2E003,2:30:24,Jester,Deception,14,11,,,,,,
13760,241,C2E003,2:32:27,Molly,Survival,8,5,,,,,,
13761,242,C2E003,2:33:28,Frumpkin,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage,,
13762,243,C2E003,2:33:28,Frumpkin,Perception,7,4,,,,With disadvantage,,
13763,244,C2E003,2:34:07,Beau,Perception,8,5,,,,Same natural roll as the Investigation check afterwards,,
13764,245,C2E003,2:34:22,Beau,Investigation,7,5,,,,,,
13765,246,C2E003,2:36:35,Jester,Stealth,17,14,,,,,,
13766,247,C2E003,2:36:36,Molly,Stealth,19,16,,,,,,
13767,248,C2E003,2:36:37,Fjord,Stealth,16,16,,,,,,
13768,249,C2E003,2:36:38,Beau,Stealth,17,11,,,,,,
13769,250,C2E003,2:36:39,Caleb,Stealth,15,14,,,,,,
13770,251,C2E003,2:36:39,Nott,Stealth,16,8,,,,,,
13771,252,C2E003,2:39:12,Beau,Perception,Unknown,Unknown,,,,Disregarded due to advantage,,
13772,253,C2E003,2:39:12,Beau,Perception,20,17,,,,With advantage,,
13773,254,C2E003,2:41:46,Molly,Perception,6,3,,,,,,
13774,255,C2E003,2:44:46,Molly,Initiative,18,15,,,,,,
13775,256,C2E003,2:44:47,Beau,Initiative,16,12,,,,,,
13776,257,C2E003,2:45:00,Jester,Initiative,16,13,,,,,,
13777,258,C2E003,2:45:03,Caleb,Initiative,15,14,,,,,,
13778,259,C2E003,2:45:24,Nott,Initiative,11,7,,,,,,
13779,260,C2E003,2:45:29,Fjord,Initiative,5,5,,,,,,
13780,261,C2E003,2:46:26,Molly,Damage,1,,,1 to Molly,,Rite of the Frozen,,
13781,262,C2E003,2:47:49,Beau,Attack,21,15,,,,Staff,,
13782,263,C2E003,2:47:57,Beau,Damage,7,,,7 to Kylre,,,,
13783,264,C2E003,2:49:32,Nott,Wisdom Save,15,15,,,,Against Toya's singing,,
13784,265,C2E003,2:49:35,Beau,Wisdom Save,15,12,,,,Against Toya's singing,,
13785,266,C2E003,2:49:36,Molly,Wisdom Save,20,15,,,,Against Toya's singing,,
13786,267,C2E003,2:49:38,Fjord,Wisdom Save,17,17,,,,Against Toya's singing,,
13787,268,C2E003,2:49:40,Caleb,Wisdom Save,20,15,,,,Against Toya's singing,,
13788,269,C2E003,2:49:44,Jester,Wisdom Save,9,4,,,,"Against Toya's singing, Jester has disadvantage on attack rolls for the next round",,
13789,270,C2E003,2:51:47,Beau,Acrobatics,15,9,,,,,,
13790,271,C2E003,2:52:14,Beau,Athletics,18,14,,,,,,
13791,272,C2E003,2:52:59,Beau,Attack,11,5,,,,Staff to crush Toya's throat,,
13792,273,C2E003,2:54:55,Nott,Attack,8,2,,,,Shortsword,,
13793,274,C2E003,2:57:27,Fjord,Spell Attack,25,19,,,,Eldritch Blast,,
13794,275,C2E003,2:57:42,Fjord,Damage,15,,,15 to Kylre,,,,
13795,276,C2E003,2:59:34,Molly,Attack,13,8,,,,Scimitar,,
13796,277,C2E003,2:59:46,Molly,Damage,9,,,9 (8 + 1 Cold) to Imp 3,,,,
13797,278,C2E003,3:00:33,Molly,Constitution Save,11,9,,4 Poison to Molly,,Against Imp Sting,,
13798,279,C2E003,3:01:10,Fjord,Damage,4,,,4 to Kylre,,,,
13799,280,C2E003,3:01:58,Molly,Attack,19,14,,,,Scimitar,,
13800,281,C2E003,3:02:04,Molly,Damage,7,,,7 to Imp 3,1,,,
13801,282,C2E003,3:03:23,Caleb,Wisdom Save,20,15,,4 Psychic to Caleb,,Against Siphon Life,,
13802,283,C2E003,3:04:02,Molly,Wisdom Save,16,11,,,,Against Toya's singing,,
13803,284,C2E003,3:04:03,Fjord,Wisdom Save,14,14,,,,Against Toya's singing,,
13804,285,C2E003,3:04:04,Jester,Wisdom Save,21,16,,,,Against Toya's singing,,
13805,286,C2E003,3:04:05,Nott,Wisdom Save,19,19,,,,,,
13806,287,C2E003,3:04:06,Beau,Wisdom Save,19,16,,,,Against Toya's singing,,
13807,288,C2E003,3:04:10,Caleb,Wisdom Save,23,18,,,,Against Toya's singing,,
13808,289,C2E003,3:05:03,Jester,Spell Attack,7,2,,,,Guiding Bolt,,
13809,290,C2E003,3:07:09,Beau,Athletics,10,6,,,,,,
13810,291,C2E003,3:08:07,Beau,Athletics,16,12,,,,,,
13811,292,C2E003,3:08:58,Beau,Attack,24,18,,,,Unarmed Strike,,
13812,293,C2E003,3:09:18,Beau,Damage,8,,,8 to Toya,,,,
13813,294,C2E003,3:10:52,Caleb,Spell Attack,10,4,,,,Chromatic Orb with disadvantage,,
13814,295,C2E003,3:10:52,Caleb,Spell Attack,Unknown,Unknown,,,,Disregarded due to disadvantage,,
13815,296,C2E003,3:12:29,Nott,Attack,19,13,,,,Shortsword SA,,
13816,297,C2E003,3:12:39,Nott,Damage,12,,,12 to Kylre,,,,
13817,298,C2E003,3:13:57,Fjord,Attack,17,11,,,,Falcion with Wrathful Smite,,
13818,299,C2E003,3:14:26,Fjord,Damage,15,,,15 (14 + 1 Psychic) to Kylre,,,,
13819,300,C2E003,3:16:26,Caleb,Constitution Save,12,10,,5 Poison to Caleb,,Against Imp Sting,,
13820,301,C2E003,3:17:06,Jester,Constitution Save,7,5,,6 Poison to Jester,,Against Imp Sting,,
13821,302,C2E003,3:18:43,Molly,Damage,4,,,4 Psychic to Imp 1,,Vicious Mockery,,
13822,303,C2E003,3:20:07,Nott,Constitution Save,10,8,,,,Against Kylre,,
13823,304,C2E003,3:20:46,Nott,Attack,22,16,,,,Shortsword AoO,,
13824,305,C2E003,3:20:48,Fjord,Attack,18,12,,,,Falchion AoO,,
13825,306,C2E003,3:21:04,Nott,Damage,11,,,11 to Kylre,,,,
13826,307,C2E003,3:21:23,Fjord,Damage,16,,,16 to Kylre,,,,
13827,308,C2E003,3:24:07,Jester,Healing,9,,,,,"Cure Wounds (1st), Jester heals 9 points",,
13828,309,C2E003,3:25:43,Caleb,Death Save,Unknown,Unknown,,,,Success,,
13829,310,C2E003,3:26:07,Nott,Attack,10,4,,,,Hand Crossbow,,
13830,311,C2E003,3:27:10,Fjord,Spell Attack,23,17,,,,Eldritch Blast,,
13831,312,C2E003,3:27:30,Fjord,Damage,14,,,14 to Kylre,1,HDYWTDT,,
13832,313,C2E003,3:30:07,Fjord,Constitution Save,6,2,,14 Poison to Fjord,,Against Imp Sting,,
13833,314,C2E003,3:31:20,Molly,Attack,10,5,,,,Scimitar,,
13834,315,C2E003,3:31:20,Molly,Attack,Unknown,Unknown,,,,Scimitar,,
13835,316,C2E003,3:32:32,Jester,Damage,6,,,6 to Imp 1,1,Word of Radiance,,
13836,317,C2E003,3:34:40,Beau,Attack,10,4,,,,Rock throw with disadvantage,,
13837,318,C2E003,3:34:40,Beau,Attack,14,8,,,,Disregarded due to disadvantage,,
13838,319,C2E003,3:35:03,Caleb,Death Save,Unknown,Unknown,,,,Success,,
13839,320,C2E003,3:35:25,Nott,Attack,Nat1,1,,,,Hand Crossbow,,
13840,321,C2E003,3:35:35,Nott,Attack,Nat6,6,,,,Hand Crossbow,,
13841,322,C2E003,3:36:30,Fjord,Death Save,3,3,,,,Failure,,
13842,323,C2E003,3:37:41,Molly,Attack,11,6,,,,Scimitar,,
13843,324,C2E003,3:37:41,Molly,Attack,Unknown,Unknown,,,,Scimitar,,
13844,325,C2E003,3:39:12,Beau,Attack,Unknown,Unknown,,,,Disregarded due to advantage,,
13845,326,C2E003,3:39:12,Beau,Attack,21,15,,,,Staff with advantage,,
13846,327,C2E003,3:39:26,Beau,Damage,12,,,12 to Imp 2,1,,,
13847,328,C2E003,3:39:54,Jester,Healing,5,,,,,"Cure Wounds (1st), Fjord heals 5 points, is conscious",,
13848,329,C2E003,3:40:09,Caleb,Death Save,Unknown,Unknown,,,,Failure,,
13849,330,C2E003,3:40:13,Nott,Medicine,Nat20,20,,,,Caleb is conscious,,
13850,331,C2E003,3:42:27,Jester,Investigation,14,13,,,,,,
13851,332,C2E003,3:47:24,Nott,Sleight of Hand,26,18,,,,,,
13852,333,C2E004,0:17:32,Molly,Acrobatics,9,4,,,,,,
13853,334,C2E004,0:34:31,Caleb,Persuasion,6,3,,,,,,
13854,335,C2E004,0:38:15,Fjord,Deception,Unknown,Unknown,,,,Disregarded due to advantage,,
13855,336,C2E004,0:38:15,Fjord,Deception,20,14,,,,With advantage,,
13856,337,C2E004,0:38:56,Jester,Strength,8,5,,,,,,
13857,338,C2E004,0:43:00,Beau,Stealth,10,4,,,,,,
13858,339,C2E004,0:43:04,Jester,Stealth,7,4,,,,,,
13859,340,C2E004,0:43:08,Nott,Stealth,26,18,,,,,,
13860,341,C2E004,0:44:44,Jester,Deception,Unknown,Unknown,,,,Disregarded due to disadvantage,,
13861,342,C2E004,0:44:44,Jester,Deception,8,5,,,,With disadvantage,,
13862,343,C2E004,0:45:35,Jester,Sleight of Hand,Nat20,20,,,,,,
13863,344,C2E004,0:47:57,Nott,Deception,0,3,,,,,,
13864,345,C2E004,0:48:58,Molly,Stealth,Unknown,Unknown,,,,Disregarded due to advantage,,
13865,346,C2E004,0:58:58,Molly,Stealth,13,5,,,,With advantage,,
13866,347,C2E004,0:50:33,Molly,Stealth,Unknown,Unknown,,,,Disregarded due to advantage,,
13867,348,C2E004,0:50:33,Molly,Stealth,22,19,,,,With advantage,,
13868,349,C2E004,0:52:16,Caleb,Intimidation,9,,,,,,,
13869,350,C2E004,0:56:48,Caleb,Persuasion,11,8,,,,,,
13870,351,C2E004,1:01:19,Molly,Stealth,19,16,,,,,,
13871,352,C2E004,1:13:09,Caleb,Persuasion,11,8,,,,,,
13872,353,C2E004,1:15:29,Molly,Persuasion,12,12,,,,,,
13873,354,C2E004,1:15:32,Yasha,Persuasion,11,13,,,,,,
13874,355,C2E004,1:17:48,Nott,Persuasion,1,4,,,,,,
13875,356,C2E004,1:28:19,Beau,Perception,10,7,,,,,,
13876,357,C2E004,1:47:16,Molly,Intimidation,14,14,,,,,,
13877,358,C2E004,1:47:33,Caleb,Persuasion,14,11,,,,,,
13878,359,C2E004,2:21:00,Beau,Attack,12,6,,,,Unarmed Strike,,
13879,360,C2E004,2:22:13,Beau,Attack,Nat20,20,Y,,,Unarmed Strike,,
13880,361,C2E004,2:22:13,Beau,Attack,Nat20,20,Y,,,Unarmed Strike,,
13881,362,C2E004,2:22:13,Beau,Attack,23,17,,,,Unarmed Strike,,
13882,363,C2E004,2:22:51,Beau,Damage,10,,,10 to Dairon,,,,
13883,364,C2E004,2:22:51,Beau,Damage,8,,,8 to Dairon,,,,
13884,365,C2E004,2:23:02,Beau,Damage,5,,,5 to Dairon,,,,
13885,366,C2E004,2:24:25,Beau,Constitution Save,10,7,,,,Against Extract Aspects,,
13886,367,C2E004,2:25:27,Beau,Attack,9,3,,,,Unarmed Strike,,
13887,368,C2E004,2:25:56,Beau,Attack,21,15,,,,Unarmed Strike,,
13888,369,C2E004,2:26:22,Beau,Damage,8,,,8 to Dairon,,,,
13889,370,C2E004,2:28:19,Beau,Constitution Save,12,9,,,,Against Stunning Strike,,
13890,371,C2E004,2:35:42,Jester,Medicine,20,15,,,,,,
13891,372,C2E004,2:38:41,Fjord,Insight,11,13,,,,,,
13892,373,C2E004,2:38:41,Jester,Insight,15,12,,,,,,
13893,374,C2E004,2:38:41,Molly,Insight,11,6,,,,,,
13894,375,C2E004,2:38:52,Caleb,Persuasion,Nat20,20,,,,,,
13895,376,C2E004,2:39:50,Jester,Dexterity,15,12,,,,,,
13896,377,C2E004,2:43:19,Caleb,Persuasion,Nat20,20,,,,,,
13897,378,C2E004,2:44:20,Nott,Investigation,10,5,,,,,,
13898,379,C2E004,2:45:10,Nott,Sleight of Hand,24,16,,,,,,
13899,380,C2E004,2:47:10,Caleb,Charisma,11,8,,,,,,
13900,381,C2E004,2:49:39,Caleb,Persuasion,12,9,,,,,,
13901,382,C2E004,2:55:17,Nott,Thieves' Tools,14,8,,,,,,
13902,383,C2E004,3:01:15,Jester,Sleight of Hand,23,18,,,,,,
13903,384,C2E004,3:14:21,Yasha,Persuasion,Unknown,Unknown,,,,Disregarded due to disadvantage,,
13904,385,C2E004,3:14:21,Yasha,Persuasion,3,5,,,,With disadvantage,,
13905,386,C2E004,3:15:33,Molly,Persuasion,19,19,,,,,,
13906,387,C2E004,3:18:01,Beau,Insight,18,13,,,,,,
13907,388,C2E004,3:21:08,Fjord,Persuasion,Unknown,Unknown,,,,Disregarded due to advantage,,
13908,389,C2E004,3:21:08,Fjord,Persuasion,21,17,,,,With advantage,,
13909,390,C2E004,3:37:46,Beau,Deception,19,16,,,,,,
13910,391,C2E004,3:41:26,Nott,Animal Handling,Unknown,Unknown,,,,Disregarded due to advantage,,
13911,392,C2E004,3:41:26,Nott,Animal Handling,6,6,,,,With advantage,,
13912,393,C2E005,0:11:37,Fjord,Perception,16,16,,,,,,
13913,394,C2E005,0:17:49,Caleb,Perception,5,2,,,,,,
13914,395,C2E005,0:19:16,Nott,Perception,9,9,,,,,,
13915,396,C2E005,0:19:17,Molly,Perception,20,17,,,,,,
13916,397,C2E005,0:19:18,Jester,Perception,5,2,,,,,,
13917,398,C2E005,0:19:18,Beau,Perception,17,14,,,,,,
13918,399,C2E005,0:22:44,Beau,Perception,19,16,,,,,,
13919,400,C2E005,0:23:39,Molly,Insight,19,14,,,,,,
13920,401,C2E005,0:27:42,Beau,Perception,18,15,,,,,,
13921,402,C2E005,0:27:42,Molly,Perception,8,5,,,,,,
13922,403,C2E005,0:31:45,Caleb,Perception,9,6,,,,,,
13923,404,C2E005,0:32:40,Beau,Investigation,18,16,,,,,,
13924,405,C2E005,0:38:38,Jester,Perception,Nat1,1,,,,,,
13925,406,C2E005,0:39:35,Caleb,Perception,19,16,,,,,,
13926,407,C2E005,0:42:20,Nott,Stealth,26,18,,,,,,
13927,408,C2E005,0:46:09,Nott,Stealth,12,4,,,,,,
13928,409,C2E005,0:46:10,Beau,Stealth,11,5,,,,,,
13929,410,C2E005,0:46:10,Caleb,Stealth,16,15,,,,,,
13930,411,C2E005,0:46:10,Fjord,Stealth,11,11,,,,,,
13931,412,C2E005,0:47:01,Beau,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage,,
13932,413,C2E005,0:47:01,Beau,Perception,6,3,,,,With disadvantage,,
13933,414,C2E005,0:47:04,Fjord,Perception,13,13,,,,,,
13934,415,C2E005,0:47:53,Molly,Perception,6,3,,,,,,
13935,416,C2E005,0:57:29,Caleb,Insight,22,17,,,,,,
13936,417,C2E005,1:04:19,Caleb,Insight,11,6,,,,,,
13937,418,C2E005,1:04:20,Molly,Insight,23,18,,,,,,
13938,419,C2E005,1:10:07,Beau,Perception,11,8,,,,,,
13939,420,C2E005,1:10:08,Molly,Perception,5,2,,,,,,
13940,421,C2E005,1:11:55,Beau,Constitution Save,Nat20,20,,,,,,
13941,422,C2E005,1:11:56,Molly,Constitution Save,Nat20,20,,,,,,
13942,423,C2E005,1:12:01,Fjord,Constitution Save,16,12,,,,,,
13943,424,C2E005,1:12:04,Caleb,Constitution Save,9,7,,,,Caleb has one level of exhaustion,,
13944,425,C2E005,1:12:05,Nott,Constitution Save,9,7,,,,Nott has one level of exhaustion,,
13945,426,C2E005,1:12:07,Jester,Constitution Save,9,7,,,,Jester has one level of exhaustion,,
13946,427,C2E005,1:17:49,Beau,Perception,17,14,,,,,,
13947,428,C2E005,1:23:53,Beau,Stealth,25,19,,,,,,
13948,429,C2E005,1:23:57,Jester,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage,,
13949,430,C2E005,1:23:57,Jester,Stealth,6,3,,,,With disadvantage,,
13950,431,C2E005,1:23:58,Molly,Stealth,21,18,,,,,,
13951,432,C2E005,1:24:00,Nott,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage,,
13952,433,C2E005,1:24:00,Nott,Stealth,15,7,,,,With disadvantage,,
13953,434,C2E005,1:24:00,Caleb,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage,,
13954,435,C2E005,1:24:00,Caleb,Stealth,16,15,,,,With disadvantage,,
13955,436,C2E005,1:24:02,Fjord,Stealth,14,14,,,,,,
13956,437,C2E005,1:28:23,Molly,Damage,3,,,3 Psychic to Witherling 1,,Vicious Mockery,,
13957,438,C2E005,1:30:15,Jester,Spell Attack,17,12,,,,Spiritual Weapon,,
13958,439,C2E005,1:30:15,Jester,Damage,10,,,10 Radiant to Witherling 1,1,,,
13959,440,C2E005,1:32:17,Beau,Initiative,Nat20,20,,,,,,
13960,441,C2E005,1:33:13,Fjord,Initiative,16,16,,,,,,
13961,442,C2E005,1:33:23,Molly,Initiative,9,6,,,,,,
13962,443,C2E005,1:33:29,Jester,Initiative,Unknown,Unknown,,,,Disregarded due to disadvantage,,
13963,444,C2E005,1:33:29,Jester,Initiative,7,4,,,,With disadvantage,,
13964,445,C2E005,1:33:30,Nott,Initiative,Unknown,Unknown,,,,Disregarded due to disadvantage,,
13965,446,C2E005,1:33:30,Nott,Initiative,6,2,,,,With disadvantage,,
13966,447,C2E005,1:33:30,Caleb,Initiative,Unknown,Unknown,,,,Disregarded due to disadvantage,,
13967,448,C2E005,1:33:30,Caleb,Initiative,6,5,,,,With disadvantage,,
13968,449,C2E005,1:34:44,Beau,Performance,3,2,,,,,,
13969,450,C2E005,1:39:23,Beau,Deflect Missiles,14,,,,,,,
13970,451,C2E005,1:40:21,Beau,Attack,16,10,,,,Thrown arrow,,
13971,452,C2E005,1:40:45,Beau,Damage,6,,,6 to Gnoll 5,,,,
13972,453,C2E005,1:50:12,Jester,Spell Attack,15,10,,,,Spiritual Weapon,,
13973,454,C2E005,1:51:30,Jester,Damage,4,,,4 Radiant to Pack Lord,,,,
13974,455,C2E005,1:52:31,Caleb,Spell Attack,16,10,,,,Scorching Ray,,
13975,456,C2E005,1:52:33,Caleb,Spell Attack,16,10,,,,Scorching Ray,,
