,Episode,Time,Character,Type of Roll,Total Value,Natural Value,Crit?,Damage Dealt,# Kills,Notes
4619,C2E039,03:21:58,Beau,Damage,6,,,6 to Warden,,
4620,C2E039,03:22:08,Beau,Attack,15,8,,,,Unarmed Strike 
4621,C2E039,03:22:18,Beau,Attack,11,4,,,,Unarmed Strike 
4622,C2E039,03:22:23,Beau,Damage,6,,,,,
4623,C2E039,03:25:06,Beau,Deflect Missiles,16,,,,,
4624,C2E039,03:26:45,Fjord,Spell Attack,18,11,,,,Eldritch Blast 
4625,C2E039,03:26:51,Fjord,Spell Attack,Unknown,Unknown,,,,Eldritch Blast 
4626,C2E039,03:26:53,Fjord,Damage,16,,,16 to Warden,,
4627,C2E039,03:29:41,Jester,Strength,11,8,,,,
4628,C2E039,03:29:57,Nott,Attack,12,4,,,,TTBB1000 Explosive Arrow 
4629,C2E039,03:32:21,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage
4630,C2E039,03:32:21,Yasha,Attack,14,7,,,,Magician's Judge with advantage
4631,C2E039,03:32:28,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage
4632,C2E039,03:32:28,Yasha,Attack,16,9,,,,Magician's Judge with advantage
4633,C2E039,03:32:36,Yasha,Damage,16,,,32 to Warden,,1 head pops off
4634,C2E039,03:34:38,Yasha,Attack,15,8,,,,Magician's Judge Sentinel AoO 
4635,C2E039,03:34:53,Yasha,Damage,17,,,17 to Warden,,
4636,C2E039,03:37:36,Beau,Attack,21,14,,,,Staff 
4637,C2E039,03:37:43,Beau,Damage,5,,,5 to Warden,,
4638,C2E039,03:37:54,Beau,Attack,12,5,,,,Staff 
4639,C2E039,03:39:00,Nott,Attack,13,5,,,,Disregarded due to advantage
4640,C2E039,03:39:00,Nott,Attack,18,10,,,,TTBB1000 SA with advantage
4641,C2E039,03:39:13,Nott,Damage,23,,,23 to Warden,,
4642,C2E039,03:41:22,Fjord,Spell Attack,12,5,,,,Eldritch Blast 
4643,C2E039,03:41:29,Fjord,Spell Attack,Nat20,20,Y,,,Eldritch Blast 
4644,C2E039,03:41:33,Fjord,Damage,30,,,30 to Warden,,1 head pops off
4645,C2E039,03:48:06,Caduceus,Healing,8,,,,,"Healing Word (1st), Beau heals 8 points"
4646,C2E039,03:48:48,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage
4647,C2E039,03:48:48,Yasha,Attack,25,18,,,,Magician's Judge with advantage
4648,C2E039,03:48:58,Yasha,Damage,18,,,36 to Warden,,1 head pops off
4649,C2E039,03:49:26,Yasha,Attack,22,15,,,,Magician's Judge 
4650,C2E039,03:49:36,Yasha,Damage,16,,,16 to Warden,,
4651,C2E039,03:50:28,Caduceus,Insight,10,2,,,,
4652,C2E039,03:51:28,Yasha,Attack,19,12,,,,Magician's Judge Sentinel AoO  
4653,C2E039,03:51:31,Yasha,Damage,12,,,12 to Warden,,
4654,C2E039,03:53:05,Beau,Death Save,Unknown,Unknown,,,,
4655,C2E039,03:53:56,Nott,Attack,19,11,,,,TTBB1000 SA 
4656,C2E039,03:54:06,Nott,Damage,20,,,20 to Abomination,,
4657,C2E039,03:54:33,Nott,Attack,24,16,,,,TTBB1000 
4658,C2E039,03:54:45,Nott,Damage,10,,,10 to Abomination,1.0,
4659,C2E039,03:55:18,Fjord,Spell Attack,18,11,,,,Eldritch Blast 
4660,C2E039,03:55:23,Fjord,Spell Attack,18,11,,,,Eldritch Blast 
4661,C2E039,03:55:28,Fjord,Damage,22,,,22 to Warden,,
4662,C2E039,03:57:23,Caleb,Spell Attack,21,13,,,,Disregarded due to disadvantage
4663,C2E039,03:57:23,Caleb,Spell Attack,11,3,,,,Fire Bolt with disadvantage
4664,C2E039,03:59:41,Caduceus,Spell Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
4665,C2E039,03:59:41,Caduceus,Spell Attack,13,5,,,,Guiding Bolt with disadvantage
4666,C2E039,04:01:03,Jester,Healing,10,,,,,"Cure Wounds (1st), Beau heals 10 points, is conscious"
4667,C2E039,04:02:43,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage
4668,C2E039,04:02:43,Yasha,Attack,25,18,,,,Magician's Judge Reckless 
4669,C2E039,04:02:48,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage
4670,C2E039,04:02:48,Yasha,Attack,25,18,,,,Magician's Judge Reckless 
4671,C2E039,04:02:58,Yasha,Damage,20,,,20 to Warden,,
4672,C2E039,04:03:18,Yasha,Damage,10,,,10 to Warden,1.0,Warden dies- HDYWTDT
4673,C2E40,00:18:56,Caduceus,Perception,27,19,,,,
4674,C2E40,00:20:01,Beau,Perception,19,19,,,,
4675,C2E40,00:33:19,Caleb,Arcana,17,9,,,,
4676,C2E40,00:35:19,Nott,Investigation,25,16,,,,
4677,C2E40,00:38:34,Fjord,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
4678,C2E40,00:38:34,Fjord,Athletics,19,16,,,,With advantage
4679,C2E40,00:39:26,Fjord,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
4680,C2E40,00:39:26,Fjord,Athletics,14,11,,,,With advantage
4681,C2E40,00:40:31,Fjord,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
4682,C2E40,00:40:31,Fjord,Athletics,20,17,,,,With advantage
4683,C2E40,00:40:53,Fjord,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
4684,C2E40,00:40:53,Fjord,Athletics,Nat20,20,,,,With advantage
4685,C2E40,00:41:34,Fjord,Investigation,23,18,,,,
4686,C2E40,00:43:51,Fjord,Initiative,6,6,,,,
4687,C2E40,00:47:03,Fjord,Investigation,12,7,,,,
4688,C2E40,00:47:35,Fjord,Athletics,7,4,,,,
4689,C2E40,00:47:52,Fjord,Deception,Nat20,20,,,,
4690,C2E40,00:50:39,Caleb,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
4691,C2E40,00:50:39,Caleb,Perception,15,12,,,,With disadvantage
4692,C2E40,00:51:55,Nott,Intelligence,12,9,,,,
4693,C2E40,00:52:17,Nott,Investigation,Nat20,20,,,,
4694,C2E40,00:53:54,Yasha,Strength,Unknown,Unknown,,,,
4695,C2E40,00:54:09,Beau,Acrobatics,Unknown,Unknown,,,,Disregarded due to advantage
4696,C2E40,00:54:09,Beau,Acrobatics,12,5,,,,With advantage
4697,C2E40,00:56:04,Nott,Attack,16,8,,,,TTBB1000
4698,C2E40,00:57:12,Caduceus,Damage,12,,,"30 (12 to Broodguard 1 + 12 to Broodguard 2 
+ 6 (12/2) to Pit Master)",,Spirit Guardians
4699,C2E40,00:57:36,Nott,Damage,9,,,9 to Pit Master,,
4700,C2E40,00:57:52,Nott,Attack,16,8,,,,TTBB1000
4701,C2E40,00:57:36,Nott,Damage,11,,,11 to Pit Master,,
4702,C2E40,00:58:26,Beau,Initiative,20,16,,,,
4703,C2E40,00:58:44,Yasha,Initiative,13,11,,,,
4704,C2E40,00:58:52,Caleb,Initiative,7,6,,,,
4705,C2E40,00:58:52,Caduceus,Initiative,7,6,,,,
4706,C2E40,00:58:52,Jester,Initiative,7,3,,,,
4707,C2E40,00:58:55,Nott,Initiative,9,4,,,,
4708,C2E40,00:59:00,Fjord,Initiative,Nat1,1,,,,
4709,C2E40,01:03:05,Caduceus,Damage,19,,,19 to Pit Master,,Spirit Guardians
4710,C2E40,01:07:35,Yasha,Attack,19,12,,,,Magician's Judge Reckless
4711,C2E40,01:07:47,Yasha,Damage,13,,,13 to Broodguard 2,,
4712,C2E40,1:07L54,Yasha,Attack,19,12,,,,Magician's Judge Reckless
4713,C2E40,01:08:00,Yasha,Damage,13,,,13 to Broodguard 2,,
4714,C2E40,01:09:30,Nott,Spell Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
4715,C2E40,01:09:30,Nott,Spell Attack,15,9,,,,Shocking Grasp with disadvantage
4716,C2E40,01:09:45,Nott,Damage,8,,,8 to Broodguard 1,,
4717,C2E40,01:12:14,Jester,Damage,10,,,10 Necrotic to Broodguard 1,,Toll the Dead
4718,C2E40,01:14:16,Fjord,Spell Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
4719,C2E40,01:14:16,Fjord,Spell Attack,16,9,,,,Eldritch Blast with disadvantage
4720,C2E40,01:14:23,Fjord,Damage,9,,,9 to Broodguard 2,,
4721,C2E40,01:14:37,Fjord,Spell Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
4722,C2E40,01:14:37,Fjord,Spell Attack,16,9,,,,Eldritch Blast with disadvantage
4723,C2E40,01:14:56,Fjord,Damage,11,,,11 to Broodguard 2,1.0,
4724,C2E40,01:17:43,Caduceus,Damage,16,,,16 to Pit Master,,Spirit Guardians
4725,C2E40,01:19:38,Caduceus,Damage,15,,,15 to Broodguard 1,1.0,Spirit Guardians
4726,C2E40,01:22:17,Nott,Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
4727,C2E40,01:22:17,Nott,Attack,15,7,,,,Shortsword SA with disadvantage
4728,C2E40,01:22:34,Nott,Damage,15,,,15 to Pit Master,1.0,HDYWTDT
4729,C2E40,01:23:29,Nott,Constitution Save,12,10,,,,
4730,C2E40,01:24:05,Jester,Constitution Save,9,7,,,,
4731,C2E40,01:24:30,Caduceus,Constitution Save,8,6,,,,
4732,C2E40,01:25:51,Caleb,Dexterity,Nat20,20,,,,Disregarded due to disadvantage
4733,C2E40,01:25:51,Caleb,Dexterity,4,3,,,,With disadvantage
4734,C2E40,01:26:53,Fjord,Constitution Save,9,4,,,,
4735,C2E40,01:27:09,Caleb,Constitution Save,15,13,,,,
4736,C2E40,01:29:57,Caduceus,Death Save,14,14,,,,Caduceus succeeds 1 death save
4737,C2E40,01:32:34,Fjord,Dexterity,12,11,,,,
4738,C2E40,01:34:35,Beau,Dexterity,24,19,,,,
4739,C2E40,01:34:36,Caleb,Dexterity,3,2,,,,
4740,C2E40,01:34:44,Nott,Dexterity,Nat20,20,,,,
4741,C2E40,01:34:50,Jester,Dexterity,22,18,,,,
4742,C2E40,01:34:52,Yasha,Dexterity,18,16,,,,
4743,C2E40,01:38:22,Beau,Acrobatics,Nat20,20,,,,
4744,C2E40,01:38:23,Fjord,Acrobatics,Nat20,20,,,,
4745,C2E40,01:38:26,Yasha,Acrobatics,5,3,,,,
4746,C2E40,01:38:30,Caleb,Acrobatics,20,19,,,,
4747,C2E40,01:38:33,Nott,Acrobatics,23,16,,,,
4748,C2E40,01:38:37,Jester,Acrobatics,23,19,,,,
4749,C2E40,01:39:48,Jester,Healing,5,,,,,"Cure Wounds (1st), Caduceus heals 5 points, is conscious"
4750,C2E40,01:42:16,Caleb,Survival,Unknown,Unknown,,,,Disregarded due to advantage
4751,C2E40,01:42:16,Caleb,Survival,Nat20,20,,,,With advantage
4752,C2E40,01:43:29,Yasha,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
4753,C2E40,01:43:29,Yasha,Athletics,22,16,,,,With advantage
4754,C2E40,01:44:57,Caduceus,Deception,15,12,,,,
4755,C2E40,01:48:00,Nott,Strength,15,15,,,,
4756,C2E40,01:48:50,Caleb,Spell Attack,20,15,,,,Scorching Ray
4757,C2E40,01:48:54,Caleb,Spell Attack,12,7,,,,Scorching Ray
4758,C2E40,01:49:03,Caleb,Spell Attack,7,2,,,,Scorching Ray
4759,C2E40,01:49:40,Caleb,Damage,12,,,12 to Keg,,
4760,C2E40,01:51:24,Fjord,Constitution Save,23,18,,,,
4761,C2E40,01:51:25,Yasha,Constitution Save,20,15,,,,
4762,C2E40,01:51:30,Beau,Constitution Save,11,9,,,,
4763,C2E40,01:51:31,Caleb,Constitution Save,Nat1,1,,,,1 point of exhaustion
4764,C2E40,01:51:34,Nott,Constitution Save,10,8,,,,
4765,C2E40,01:51:39,Jester,Constitution Save,8,6,,,,1 point of exhaustion
4766,C2E40,01:51:43,Caduceus,Constitution Save,18,16,,,,
4767,C2E40,01:54:31,Nott,Stealth,Unknown,Unknown,,,,Disregarded due to advantage
4768,C2E40,01:54:31,Nott,Stealth,22,12,,,,With advantage
4769,C2E40,01:55:40,Nott,Arcana,20,17,,,,
4770,C2E40,01:58:34,Fjord,Constitution Save,12,7,,,,
4771,C2E40,01:58:36,Yasha,Constitution Save,9,4,,,,1 point of exhaustion
4772,C2E40,01:58:42,Beau,Constitution Save,20,18,,,,
4773,C2E40,01:58:44,Caleb,Constitution Save,Nat2,2,,,,1 point of exhaustion
4774,C2E40,01:58:56,Nott,Constitution Save,Unknown,Unknown,,,,1 point of exhaustion
4775,C2E40,01:58:56,Jester,Constitution Save,16,14,,,,
4776,C2E40,01:59:01,Caduceus,Constitution Save,10,8,,,,1 point of exhaustion
4777,C2E40,01:59:52,Yasha,Strength,Nat20,20,,,,Disregarded due to disadvantage
4778,C2E40,01:59:52,Yasha,Strength,19,19,,,,With disadvantage
4779,C2E40,02:01:47,Caleb,Arcana,Nat1,1,,,,
4780,C2E40,02:22:15,Beau,History,17,15,,,,
4781,C2E40,02:45:19,Fjord,Deception,23,16,,,,
4782,C2E40,02:52:45,Fjord,Constitution,16,11,,,,
4783,C2E40,02:54:15,Fjord,Stealth,18,18,,,,
4784,C2E40,02:56:17,Caleb,Hit Points,4,2,,,,
4785,C2E40,02:56:21,Fjord,Hit Points,9,5,,,,
4786,C2E40,02:56:26,Beau,Hit Points,5,2,,,,
4787,C2E40,02:56:32,Nott,Hit Points,10,8,,,,
4788,C2E40,02:56:51,Caduceus,Hit Points,6,Unknown,,,,Unsure if total or natural
4789,C2E41,00:37:55,Jester,Dexterity,17,13,,,,
4790,C2E41,00:45:58,Fjord,Perception,20,19,,,,
4791,C2E41,00:48:53,Caduceus,Perception,22,14,,,,
4792,C2E41,00:49:20,Jester,Perception,Unknown,Unknown,,,,
4793,C2E41,00:58:03,Nott,Intelligence,Nat1,1,,,,
4794,C2E41,01:00:42,Nott,Intelligence,20,17,,,,
4795,C2E41,01:05:55,Caduceus,Intimidation,22,19,,,,
4796,C2E41,01:09:46,Caleb,Intimidation,11,4,,,,
4797,C2E41,01:12:03,Beau,Investigation,24,19,,,,
4798,C2E41,01:18:06,Fjord,Intimidation,23,16,,,,
4799,C2E41,01:21:08,Beau,Perception,6,3,,,,Disregarded due to advantage
4800,C2E41,01:21:08,Beau,Perception,7,4,,,,
4801,C2E41,01:22:51,Jester,Persuasion,17,13,,,,
4802,C2E41,01:24:15,Jester,Dexterity,19,15,,,,
4803,C2E41,01:26:45,Yasha,Initiative,19,17,,,,
4804,C2E41,01:26:48,Fjord,Initiative,6,6,,,,
4805,C2E41,01:26:53,Beau,Initiative,18,14,,,,
4806,C2E41,01:27:45,Yasha,Attack,11,4,,,,Magician's Judge against Guard
4807,C2E41,01:27:49,Yasha,Attack,12,5,,,,Magician's Judge against Guard
4808,C2E41,01:28:29,Beau,Attack,19,12,,,,Unarmed Strike against Guard
4809,C2E41,01:28:39,Caleb,Initiative,9,9,,,,
4810,C2E41,01:28:51,Beau,Damage,5,,,5 to Guard,,
4811,C2E41,01:29:39,Beau,Attack,20,13,,,,Unarmed Strike against Guard
4812,C2E41,01:29:45,Beau,Damage,6,,,6 to Guard,,
4813,C2E41,01:30:32,Beau,Attack,Unknown,Unknown,,,,Disregarded due to advantage
4814,C2E41,01:30:32,Beau,Attack,Nat18,18,,,,Unarmed Strike against Guard
4815,C2E41,01:30:38,Beau,Damage,5,,,5 to Guard,,
4816,C2E41,01:32:30,Caleb,Spell Attack,15,7,,,,Vampiric Touch via Frumpkin against Guard
4817,C2E41,01:32:47,Caleb,Damage,8,,,8 to Guard,,
4818,C2E41,01:33:30,Fjord,Intimidation,24,16,,,,
4819,C2E41,01:33:30,Fjord,Intimidation,Unknown,Unknown,,,,Disregarded due to advantage
4820,C2E41,01:33:47,Yasha,Athletics,21,15,,,,
4821,C2E41,01:33:47,Yasha,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
4822,C2E41,01:36:53,Fjord,Insight,8,10,,,,
4823,C2E41,01:41:18,Caduceus,Healing,14,,,Fjord and Soma heal 14,,Prayer of Healing
4824,C2E41,01:44:54,Nott,Investigation,20,11,,,,
4825,C2E41,01:45:51,Nott,Thieves' Tools,28,18,,,,
4826,C2E41,01:46:45,Nott,Thieves' Tools,27,17,,,,
4827,C2E41,01:55:50,Nott,Deception,10,13,,,,
4828,C2E41,01:58:22,Beau,Sleight of Hand,Nat1,1,,,,
4829,C2E41,01:59:25,Caduceus,Healing,13,,,Fjord heals 13,,Cure Wounds
4830,C2E41,02:22:22,Caduceus,Perception,15,7,,,,
4831,C2E41,02:30:10,Caleb,Perception,22,14,,,,
4832,C2E41,02:49:33,Nott,Sleight of Hand,Nat1,1,,,,
4833,C2E41,02:50:23,Nott,Dexterity,15,11,,,,
4834,C2E41,02:51:59,Jester,Perception,Nat20,20,,,,
4835,C2E41,02:52:06,Caduceus,Perception,14,6,,,,
4836,C2E41,02:52:08,Nott,Perception,19,19,,,,
4837,C2E41,02:52:10,Caleb,Perception,14,11,,,,
4838,C2E41,02:52:11,Beau,Perception,20,17,,,,
4839,C2E41,02:52:16,Yasha,Perception,19,17,,,,
4840,C2E41,02:52:18,Fjord,Perception,10,9,,,,
4841,C2E41,02:53:53,Fjord,History,17,15,,,,
4842,C2E41,02:53:58,Caleb,History,25,17,,,,
4843,C2E41,02:54:01,Beau,History,11,5,,,,
4844,C2E41,03:13:04,Fjord,Perception,9,8,,,,
4845,C2E41,03:23:44,Fjord,Perception,17,16,,,,
4846,C2E42,00:24:54,Caduceus,Insight,26,18,,,,
4847,C2E42,00:30:50,Caleb,Deception,17,11,,,,
4848,C2E42,00:33:42,Jester,Attack,15,9,,4 to Sorris,,Unarmed Strike
4849,C2E42,00:34:08,Jester,Initiative,16,12,,,,
4850,C2E42,00:34:38,Jester,Athletics,16,13,,,,
4851,C2E42,00:35:49,Jester,Attack,Nat1,1,,,,Unarmed Strike
4852,C2E42,00:36:50,Jester,Attack,23,17,,4 to Sorris,,Unarmed Strike
4853,C2E42,00:37:22,Jester,Attack,16,10,,,,Unarmed Strike (Grapple)
4854,C2E42,00:37:36,Jester,Athletics,5,2,,,,
4855,C2E42,00:38:22,Jester,Attack,19,13,,4 to Sorris,,Unarmed Strike
4856,C2E42,00:38:47,Jester,Athletics,6,3,,,,
4857,C2E42,00:39:23,Jester,Attack,13,7,,,,Unarmed Strike
4858,C2E42,00:40:13,Jester,Attack,16,10,,4 to Sorris,,Unarmed Strike
4859,C2E42,00:41:26,Jester,Healing,6,,,,,"Cure Wounds (1st), Sorris heals 6 points"
4860,C2E42,00:41:47,Jester,Persuasion,21,17,,,,
4861,C2E42,00:53:26,Fjord,History,17,15,,,,
4862,C2E42,00:53:40,Jester,History,19,18,,,,
4863,C2E42,00:53:40,Caleb,History,Unknown,Unknown,,,,Disregarded due to disadvantage
4864,C2E42,00:53:40,Caleb,History,13,5,,,,With disadvantage
4865,C2E42,01:01:54,Jester,Perception,15,11,,,,
4866,C2E42,01:01:54,Caduceus,Perception,11,3,,,,
4867,C2E42,01:14:38,Caleb,Perception,11,8,,,,
4868,C2E42,01:28:48,Jester,Hit Dice,Unknown,Unknown,,,,Jester heals unknown points
4869,C2E42,01:33:22,Jester,Perception,19,15,,,,
4870,C2E42,01:33:22,Beau,Perception,21,18,,,,
4871,C2E42,01:33:22,Caduceus,Perception,26,18,,,,
4872,C2E42,01:34:47,Fjord,History,19,17,,,,
4873,C2E42,01:34:50,Caleb,History,12,4,,,,
4874,C2E42,01:48:27,Fjord,Other,Nat1,1,,,,To see if the mission will succeed
4875,C2E42,01:57:36,Beau,Perception,13,10,,,,
4876,C2E42,02:06:16,Fjord,Perception,11,10,,,,
4877,C2E42,02:06:31,Fjord,Perception,3,2,,,,
4878,C2E42,02:07:31,Fjord,Perception,3,2,,,,
4879,C2E42,02:13:43,Jester,Stealth,Nat20,20,,,,With PWaT
4880,C2E42,02:13:46,Nott,Stealth,28,8,,,,With PWaT
4881,C2E42,02:15:14,Frumpkin,Perception,6,3,,,,With disadvantage
4882,C2E42,02:15:14,Frumpkin,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
4883,C2E42,02:16:37,Nott,Investigation,19,10,,,,
4884,C2E42,02:16:40,Jester,Investigation,9,8,,,,
4885,C2E42,02:19:02,Nott,Investigation,12,3,,,,
4886,C2E42,02:20:20,Nott,Thieves' Tools,15,5,,,,
4887,C2E42,02:20:38,Jester,Strength,18,15,,,,
4888,C2E42,02:23:54,Nott,Stealth,33,13,,,,With PWaT
4889,C2E42,02:23:57,Jester,Stealth,18,14,,,,With PWaT
4890,C2E42,02:26:33,Nott,Constitution Save,Nat1,1,,,,Disregarded due to fragment of possibility
4891,C2E42,02:26:33,Nott,Constitution Save,9,7,,,,"With Fragment of Possibility, Nott is confused"
4892,C2E42,02:28:02,Nott,Wisdom Save,11,11,,,,
4893,C2E42,02:29:23,Nott,Wisdom Save,19,19,,,,
4894,C2E42,02:31:39,Caleb,Performance,5,2,,,,
4895,C2E42,02:36:21,Caduceus,Healing,18,,,,,"Cure Wounds (2nd), Waldok heals 18 points"
4896,C2E42,02:37:37,Nott,Strength,19,19,,,,
4897,C2E42,02:39:15,Nott,Perception,Unknown,Unknown,,,,Disregarded due to advantage
4898,C2E42,02:39:15,Nott,Perception,19,19,,,,With advantage
4899,C2E42,02:39:18,Jester,Perception,Unknown,Unknown,,,,Disregarded due to advantage
4900,C2E42,02:39:18,Jester,Perception,22,18,,,,With advantage
4901,C2E42,02:41:57,Nott,Stealth,36,16,,,,With PWaT
4902,C2E42,02:42:03,Jester,Stealth,21,7,,,,With PWaT
4903,C2E42,02:44:20,Nott,Athletics,14,14,,,,Disregarded
4904,C2E42,02:44:20,Jester,Athletics,19,16,,,,
4905,C2E42,02:45:01,Jester,Stealth,Nat20,20,,,,With PWaT
4906,C2E42,02:45:02,Nott,Stealth,38,18,,,,With PWaT
4907,C2E42,02:47:42,Caleb,Perception,12,9,,,,
4908,C2E42,02:48:24,Beau,Intimidation,9,8,,,,
4909,C2E42,02:54:30,Caduceus,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
4910,C2E42,02:54:30,Caduceus,Perception,22,14,,,,With disadvantage
4911,C2E42,02:56:33,Beau,Insight,10,4,,,,
4912,C2E42,02:57:56,Beau,Deception,15,11,,,,
4913,C2E42,02:59:20,Caduceus,Medicine,23,15,,,,
4914,C2E42,03:00:02,Caduceus,Healing,21,,,,,"Cure Wounds (2nd), Bart heals 21 points"
4915,C2E42,03:00:57,Caduceus,Deception,7,4,,,,
4916,C2E42,03:02:27,Nott,Perception,7,7,,,,
4917,C2E42,03:02:33,Beau,Perception,7,4,,,,
4918,C2E42,03:07:15,Jester,Deception,8,4,,,,
4919,C2E42,03:07:15,Caduceus,Insight,13,5,,,,
4920,C2E42,03:14:34,Caleb,Intelligence,Nat20,20,,,,
4921,C2E42,03:29:57,Jester,Perception,13,9,,,,
4922,C2E42,03:35:04,Jester,Perception,7,3,,,,
4923,C2E42,03:35:56,Jester,Persuasion,22,18,,,,
4924,C2E42,03:36:21,Jester,Sleight of Hand,15,9,,,,
4925,C2E43,00:17:20,Caleb,Damage,17,,,"101 Fire {16 [8 (17/2) to Vera+ 8 (17/2) to Crew] + 
85 [17 to Bouldergut + 17 to Crew 
+ 17 to Avantika + 17 to Crew]}",,Wall of Fire
4926,C2E43,00:18:01,Jester,Initiative,19,15,,,,
4927,C2E43,00:18:48,Beau,Initiative,24,Unknown,,,,With Boots
4928,C2E43,00:19:00,Yasha,Initiative,Unknown,Unknown,,,,Disregarded due to advantage
4929,C2E43,00:19:00,Yasha,Initiative,15,13,,,,With advantage
4930,C2E43,00:19:14,Caduceus,Initiative,12,11,,,,
4931,C2E43,00:19:17,Fjord,Initiative,11,11,,,,
4932,C2E43,00:19:29,Caleb,Initiative,8,7,,,,
4933,C2E43,00:19:43,Nott,Initiative,9,5,,,,
4934,C2E43,00:22:16,Caleb,Counterspell,14,9,,,,With disadvantage
4935,C2E43,00:22:16,Caleb,Counterspell,19,14,,,,Disregarded due to disadvantage
4936,C2E43,00:22:59,Caleb,Perception,Nat20,20,,,,Disregarded due to disadvantage
4937,C2E43,00:22:59,Caleb,Perception,19,16,,,,With disadvantage
4938,C2E43,00:31:48,Caleb,Damage,24,,,24 Fire to Bouldergut,,Wall of Fire
4939,C2E43,00:32:47,Caleb,Constitution Save,Nat20,20,,,,Concentration
4940,C2E43,00:33:20,Caleb,Constitution Save,7,5,,,,Concentration
4941,C2E43,00:34:52,Fjord,Damage,18,,,18 Thunder to Bouldergut,,Thunder Step
4942,C2E43,00:36:08,Nott,Attack,14,6,,,,TTBB1000
4943,C2E43,00:37:55,Nott,Dexterity Save,19,12,,,,Against Ice Storm
4944,C2E43,00:37:58,Caduceus,Dexterity Save,20,19,,11 (22/2) Cold to Caduceus,,Against Ice Storm
4945,C2E43,00:38:15,Yasha,Dexterity Save,Unknown,Unknown,,,,Disregarded due to advantage
4946,C2E43,00:38:15,Yasha,Dexterity Save,11,9,,,,Disregarded due to Fanatical Focus
4947,C2E43,00:38:45,Yasha,Dexterity Save,21,19,,11 (22/2) Cold to Yasha,,Against Ice Storm with advantage and with Fanatical Focus
4948,C2E43,00:51:57,Jester,Deception,14,10,,,,
4949,C2E43,00:53:40,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage
4950,C2E43,00:53:40,Yasha,Attack,17,10,,,,Magician's Judge Reckless
4951,C2E43,00:53:46,Yasha,Attack,Unknown,Unknown,,,,Disregarded due to advantage
4952,C2E43,00:53:46,Yasha,Attack,25,18,,,,Magician's Judge Reckless
4953,C2E43,00:53:59,Yasha,Damage,14,,,14 to Avantika,,
4954,C2E43,01:00:18,Fjord,Persuasion,6,2,,,,With disadvantage
4955,C2E43,01:00:18,Fjord,Persuasion,Unknown,Unknown,,,,Disregarded due to disadvantage
4956,C2E43,01:07:30,Caleb,Death Save,17,17,,,,Caleb succeeds 1 death save
4957,C2E43,01:08:11,Yasha,Athletics,24,18,,,,With advantage
4958,C2E43,01:08:11,Yasha,Athletics,21,15,,,,Disregarded due to advantage
4959,C2E43,01:08:22,Yasha,Athletics,12,6,,,,Disregarded due to advantage
4960,C2E43,01:08:22,Yasha,Athletics,21,15,,,,With advantage
4961,C2E43,01:09:18,Caduceus,Acrobatics,20,19,,,,
4962,C2E43,01:09:53,Yasha,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
4963,C2E43,01:09:53,Yasha,Athletics,16,10,,,,With advantage
4964,C2E43,01:10:08,Nott,Acrobatics,15,8,,,,
4965,C2E43,01:10:22,Nott,Acrobatics,Nat20,20,,,,
4966,C2E43,01:10:44,Nott,Acrobatics,12,5,,,,
4967,C2E43,01:15:00,Beau,Persuasion,13,12,,,,
4968,C2E43,01:22:35,Jester,Deception,20,16,,,,
4969,C2E43,01:24:01,Yasha,Athletics,22,16,,,,With advantage
4970,C2E43,01:24:01,Yasha,Athletics,Unknown,Unknown,,,,Disregarded due to advantage
4971,C2E43,01:27:14,Caduceus,Healing,9,,,,,"Healing Word (1st), Yasha heals 9 points"
4972,C2E43,01:28:04,Fjord,Athletics,17,14,,,,
4973,C2E43,01:30:21,Fjord,Healing,9,,,,,"Potion of Regular Healing, Caleb heals 9 points, is conscious"
4974,C2E43,01:33:37,Caleb,Damage,31,,,"172 Fire {45 [15 (31/2) to Crew + 15 (31/2) to Crew 
+ 15 (31/2) to Ipess] + 124 [31 to Bouldergut 
+ 31 to Crew + 31 to Vera + 31 to Crew] + 3 to Barlgura}",6.0,"Fireball; 4 Crew, Vera, and Barlgura die"
4975,C2E43,01:37:41,Caleb,Wisdom Save,18,12,,,,Caleb is stunned
4976,C2E43,01:41:42,Nott,Acrobatics,10,3,,,,
